trace,workload,budget_gb,capacity_slots,static_slots,static_gb,dynamic_slots,policy,hit_rate,miss_rate,bytes_h2d_per_token,promotions_per_token,evictions_per_token,cache_churn_per_token,cpu_direct_experts_per_token,average_residency_tokens,p50_misses_per_layer,p95_misses_per_layer,projected_routed_moe_p50_ms,projected_routed_moe_p95_ms,band_0_to_4,band_5_to_7,band_8_to_10
results\integration-gate\traces\code.bin,code,10,3616,3616,9.9975168,0,Static Hot (universal),0.5859583333333334,0.41404166666666664,549476352.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,29.351227499999993,52.13791375000002,0.5925260416666667,0.3078385416666667,0.09963541666666667
results\integration-gate\traces\code.bin,code,10,3616,1808,4.9987584,1808,Static Hot + CLOCK (universal),0.7490026041666666,0.25099739583333336,333099648.0,120.47875,120.47875,240.9575,0.0,15.128035433699408,2.0,7.0,24.56236999999999,47.767238750000026,0.8332552083333333,0.135546875,0.031197916666666665
results\integration-gate\traces\code.bin,code,10,3616,1808,4.9987584,1808,Static Hot + LRU (universal),0.7518072916666667,0.24819270833333335,329377536.0,119.1325,119.1325,238.265,0.0,15.337848112588706,2.0,7.0,24.64723624999999,47.70088125000003,0.8359895833333333,0.133125,0.030885416666666665
results\integration-gate\traces\code.bin,code,10,3616,1808,4.9987584,1808,Frequency promotion (universal),0.7431354166666667,0.25686458333333334,340886016.0,80.26125,80.26125,160.5225,0.0,23.016652494331066,2.0,7.0,24.68868124999999,47.46693125000003,0.8336197916666667,0.13885416666666667,0.027526041666666667
results\integration-gate\traces\code.bin,code,10,3616,1808,4.9987584,1808,Hybrid policy (universal),0.7455208333333333,0.25447916666666665,295522560.0,106.8875,106.8875,213.775,15.2625,17.12107946705075,2.0,7.0,24.292087999999993,45.963800375000005,0.824296875,0.13880208333333333,0.03690104166666667
results\integration-gate\traces\code.bin,code,10,3616,3616,9.9975168,0,Static Hot (adaptive),0.6415677083333333,0.3584322916666667,475676928.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,27.54383624999999,51.108598750000006,0.68171875,0.24388020833333332,0.07440104166666667
results\integration-gate\traces\code.bin,code,10,3616,1808,4.9987584,1808,Static Hot + CLOCK (adaptive),0.7623645833333333,0.23763541666666665,315366912.0,114.065,114.065,228.13,0.0,15.97400236876425,2.0,7.0,24.21450999999999,47.75304250000004,0.8502083333333333,0.12182291666666667,0.02796875
results\integration-gate\traces\code.bin,code,10,3616,1808,4.9987584,1808,Static Hot + LRU (adaptive),0.7687161458333334,0.23128385416666666,306937728.0,111.01625,111.01625,222.0325,0.0,16.37600386539336,2.0,7.0,24.077834999999993,47.65324375000002,0.8575260416666667,0.11591145833333333,0.0265625
results\integration-gate\traces\code.bin,code,10,3616,1808,4.9987584,1808,Frequency promotion (adaptive),0.7605442708333333,0.23945572916666666,317782656.0,71.7,71.7,143.4,0.0,25.566933395148695,2.0,6.0,24.07166624999999,47.384130000000034,0.856484375,0.120625,0.022890625
results\integration-gate\traces\code.bin,code,10,3616,1808,4.9987584,1808,Hybrid policy (adaptive),0.7603125,0.2396875,279635328.0,101.14125,101.14125,202.2825,13.90875,18.026115418348834,2.0,7.0,23.94846312499999,45.93200687500003,0.8428645833333334,0.12497395833333333,0.03216145833333333
results\integration-gate\traces\code.bin,code,12,4340,0,0.0,4340,LRU,0.8191067708333334,0.18089322916666667,240064128.0,86.82875,86.82875,173.6575,0.0,47.497775762227676,1.0,5.0,22.92669249999999,46.30123500000003,0.9116666666666666,0.074765625,0.013567708333333333
results\integration-gate\traces\code.bin,code,12,4340,0,0.0,4340,CLOCK,0.8113489583333333,0.18865104166666666,250359552.0,90.5525,90.5525,181.105,0.0,45.248970016272814,1.0,6.0,22.988859999999992,46.505085,0.9051822916666666,0.08015625,0.014661458333333334
results\integration-gate\traces\code.bin,code,12,4340,0,0.0,4340,LFU,0.6049401041666667,0.39505989583333334,524285568.0,189.62875,189.62875,379.2575,0.0,23.61807630174726,4.0,8.0,28.941441249999993,51.99411750000004,0.6141145833333334,0.29559895833333333,0.09028645833333333
results\integration-gate\traces\code.bin,code,12,4340,4340,11.999232,0,Static Hot (universal),0.638078125,0.361921875,480307968.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,27.258149999999986,50.356036250000024,0.679921875,0.2547916666666667,0.06528645833333334
results\integration-gate\traces\code.bin,code,12,4340,2170,5.999616,2170,Static Hot + CLOCK (universal),0.7991041666666666,0.20089583333333333,266609664.0,96.43,96.43,192.86,0.0,22.46464678676177,2.0,6.0,23.411224999999988,46.70867125000003,0.8939322916666667,0.0903125,0.015755208333333333
results\integration-gate\traces\code.bin,code,12,4340,2170,5.999616,2170,Static Hot + LRU (universal),0.8014635416666667,0.19853645833333333,263478528.0,95.2975,95.2975,190.595,0.0,22.734281257025238,2.0,6.0,23.36977999999999,46.73793875000002,0.8945833333333333,0.08864583333333333,0.016770833333333332
results\integration-gate\traces\code.bin,code,12,4340,2170,5.999616,2170,Frequency promotion (universal),0.7937317708333333,0.20626822916666668,273739392.0,57.10375,57.10375,114.2075,0.0,38.38502120188167,2.0,6.0,23.41122749999999,46.51931375000002,0.894765625,0.09013020833333334,0.015104166666666667
results\integration-gate\traces\code.bin,code,12,4340,2170,5.999616,2170,Hybrid policy (universal),0.7981432291666667,0.20185677083333334,239514624.0,86.63,86.63,173.26,10.26125,24.93374137158052,2.0,6.0,23.36774324999999,45.52331037500003,0.8899479166666666,0.09010416666666667,0.019947916666666666
results\integration-gate\traces\code.bin,code,12,4340,4340,11.999232,0,Static Hot (adaptive),0.69196875,0.30803125,408789504.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,25.744594999999993,49.70792625000003,0.7612239583333333,0.19166666666666668,0.047109375
results\integration-gate\traces\code.bin,code,12,4340,2170,5.999616,2170,Static Hot + CLOCK (adaptive),0.8119817708333333,0.18801822916666666,249519744.0,90.24875,90.24875,180.4975,0.0,23.900459705803062,1.0,6.0,23.18968124999999,46.360162500000015,0.9060677083333334,0.080078125,0.013854166666666667
results\integration-gate\traces\code.bin,code,12,4340,2170,5.999616,2170,Static Hot + LRU (adaptive),0.8147786458333334,0.18522135416666666,245808000.0,88.90625,88.90625,177.8125,0.0,24.243740564252988,1.0,6.0,23.137874999999994,46.682396250000025,0.9069270833333334,0.078046875,0.015026041666666667
results\integration-gate\traces\code.bin,code,12,4340,2170,5.999616,2170,Frequency promotion (adaptive),0.8042265625,0.1957734375,259811712.0,52.0225,52.0225,104.045,0.0,42.02402151091392,2.0,6.0,23.23310499999999,46.396235000000004,0.905625,0.080703125,0.013671875
results\integration-gate\traces\code.bin,code,12,4340,2170,5.999616,2170,Hybrid policy (adaptive),0.8109114583333333,0.18908854166666667,223807104.0,80.94875,80.94875,161.8975,9.81375,26.574594538897472,1.0,6.0,23.137874999999994,45.45286425000001,0.9018489583333333,0.079765625,0.018385416666666668
results\integration-gate\traces\math_logic.bin,math_logic,2,723,0,0.0,723,LRU,0.33081770833333335,0.6691822916666667,888074496.0,321.2075,321.2075,642.415,0.0,2.2336134765588764,7.0,10.0,42.29429999999999,64.93894499999999,0.23263020833333334,0.324453125,0.4429166666666667
results\integration-gate\traces\math_logic.bin,math_logic,2,723,0,0.0,723,CLOCK,0.3197317708333333,0.6802682291666666,902786688.0,326.52875,326.52875,653.0575,0.0,2.1981273601986446,7.0,10.0,43.054148749999996,65.03961625,0.221484375,0.3163020833333333,0.46221354166666667
results\integration-gate\traces\math_logic.bin,math_logic,2,723,0,0.0,723,LFU,0.025841145833333332,0.9741588541666667,1292810112.0,467.59625,467.59625,935.1925,0.0,1.5525094135245268,10.0,10.0,59.97304999999994,67.6032,0.004895833333333334,0.023723958333333333,0.9713802083333334
results\integration-gate\traces\math_logic.bin,math_logic,2,723,723,1.9989504,0,Static Hot (universal),0.15207552083333334,0.8479244791666667,1125283968.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,51.819001249999985,66.63469999999998,0.03947916666666667,0.21033854166666666,0.7501822916666666
results\integration-gate\traces\math_logic.bin,math_logic,2,723,361,0.9980928,362,Static Hot + CLOCK (universal),0.09565885416666667,0.9043411458333334,1200154752.0,434.08375,434.08375,868.1675,0.0,0.8574556830648999,10.0,10.0,55.10296874999996,67.11895,0.014765625,0.11916666666666667,0.8660677083333334
results\integration-gate\traces\math_logic.bin,math_logic,2,723,361,0.9980928,362,Static Hot + LRU (universal),0.09466145833333334,0.9053385416666667,1201478400.0,434.5625,434.5625,869.125,0.0,0.8547861032043181,10.0,10.0,55.10297124999996,67.11895,0.013958333333333333,0.11825520833333333,0.8677864583333333
results\integration-gate\traces\math_logic.bin,math_logic,2,723,361,0.9980928,362,Frequency promotion (universal),0.16260677083333333,0.8373932291666667,1111307904.0,355.465,355.465,710.93,0.0,1.0746375270857245,9.0,10.0,53.13173874999997,67.02210000000001,0.059140625,0.21127604166666666,0.7295833333333334
results\integration-gate\traces\math_logic.bin,math_logic,2,723,361,0.9980928,362,Hybrid policy (universal),0.21859895833333334,0.7814010416666667,810120960.0,293.0125,293.0125,586.025,82.06,1.2869566507608667,8.0,10.0,38.44198450000002,62.185741624999984,0.0875,0.2941666666666667,0.6183333333333333
results\integration-gate\traces\math_logic.bin,math_logic,2,723,723,1.9989504,0,Static Hot (adaptive),0.21238541666666666,0.7876145833333333,1045246464.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,48.16647374999999,65.96159249999998,0.09184895833333333,0.26809895833333336,0.6400520833333333
results\integration-gate\traces\math_logic.bin,math_logic,2,723,361,0.9980928,362,Static Hot + CLOCK (adaptive),0.1557109375,0.8442890625,1120459392.0,405.25875,405.25875,810.5175,0.0,0.9236870502678928,9.0,10.0,52.57270624999997,66.73507875000001,0.05513020833333333,0.194375,0.7504947916666667
results\integration-gate\traces\math_logic.bin,math_logic,2,723,361,0.9980928,362,Static Hot + LRU (adaptive),0.14486979166666666,0.8551302083333333,1134846720.0,410.4625,410.4625,820.925,0.0,0.9129072409034605,9.0,10.0,52.74662624999998,66.73507875000001,0.04513020833333333,0.183515625,0.7713541666666667
results\integration-gate\traces\math_logic.bin,math_logic,2,723,361,0.9980928,362,Frequency promotion (adaptive),0.227953125,0.772046875,1024586496.0,323.91,323.91,647.82,0.0,1.1750436236337132,8.0,10.0,47.22847624999999,66.53784999999999,0.1084375,0.28875,0.6028125
results\integration-gate\traces\math_logic.bin,math_logic,2,723,361,0.9980928,362,Hybrid policy (adaptive),0.2590911458333333,0.7409088541666666,769416192.0,278.29,278.29,556.58,77.34625,1.3514191613818343,8.0,10.0,36.738983125000004,61.498866249999985,0.125625,0.331171875,0.543203125
results\integration-gate\traces\math_logic.bin,math_logic,4,1446,0,0.0,1446,LRU,0.5227447916666667,0.47725520833333335,633367296.0,229.0825,229.0825,458.165,0.0,6.274969987734118,5.0,10.0,32.80711249999999,57.86346999999999,0.49723958333333335,0.30296875,0.19979166666666667
results\integration-gate\traces\math_logic.bin,math_logic,4,1446,0,0.0,1446,CLOCK,0.5093229166666666,0.4906770833333333,651179520.0,235.525,235.525,471.05,0.0,6.102800644691868,5.0,10.0,33.35159999999999,58.20727374999998,0.4750520833333333,0.312265625,0.21268229166666666
results\integration-gate\traces\math_logic.bin,math_logic,4,1446,0,0.0,1446,LFU,0.0769609375,0.9230390625,1224968832.0,443.05875,443.05875,886.1175,0.0,3.3476505122463425,10.0,10.0,57.885862499999945,67.50635,0.019296875,0.08145833333333333,0.8992447916666667
results\integration-gate\traces\math_logic.bin,math_logic,4,1446,1446,3.9979008,0,Static Hot (universal),0.24403645833333334,0.7559635416666667,1003242240.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,46.87024249999999,65.66972874999999,0.121953125,0.29520833333333335,0.5828385416666667
results\integration-gate\traces\math_logic.bin,math_logic,4,1446,723,1.9989504,723,Static Hot + CLOCK (universal),0.4483463541666667,0.5516536458333333,732101760.0,264.79375,264.79375,529.5875,0.0,2.78386430414126,5.0,10.0,35.77624,60.663306249999984,0.38263020833333333,0.34958333333333336,0.2677864583333333
results\integration-gate\traces\math_logic.bin,math_logic,4,1446,723,1.9989504,723,Static Hot + LRU (universal),0.4567994791666667,0.5432005208333334,720883584.0,260.73625,260.73625,521.4725,0.0,2.8200367364760566,5.0,10.0,35.4242,61.047062499999974,0.399921875,0.334453125,0.265625
results\integration-gate\traces\math_logic.bin,math_logic,4,1446,723,1.9989504,723,Frequency promotion (universal),0.46243229166666666,0.5375677083333333,713408256.0,212.45375,212.45375,424.9075,0.0,3.5222680281290653,5.0,10.0,35.27518500000001,57.98309499999997,0.39890625,0.3566666666666667,0.24442708333333332
results\integration-gate\traces\math_logic.bin,math_logic,4,1446,723,1.9989504,723,Hybrid policy (universal),0.4590755208333333,0.5409244791666666,568999296.0,205.80125,205.80125,411.6025,53.8425,3.586460089588711,5.0,10.0,31.007598499999993,50.956741624999985,0.393828125,0.35236979166666665,0.2538020833333333
results\integration-gate\traces\math_logic.bin,math_logic,4,1446,1446,3.9979008,0,Static Hot (adaptive),0.33141927083333333,0.6685807291666667,887276160.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,41.86156,62.49672124999998,0.21606770833333333,0.347890625,0.43604166666666666
results\integration-gate\traces\math_logic.bin,math_logic,4,1446,723,1.9989504,723,Static Hot + CLOCK (adaptive),0.48701822916666665,0.5129817708333333,680780160.0,246.23125,246.23125,492.4625,0.0,2.981113281276869,5.0,10.0,34.05767875,58.46752999999997,0.444453125,0.3310416666666667,0.22450520833333334
results\integration-gate\traces\math_logic.bin,math_logic,4,1446,723,1.9989504,723,Static Hot + LRU (adaptive),0.49363802083333336,0.5063619791666667,671995008.0,243.05375,243.05375,486.1075,0.0,3.021516387728097,5.0,10.0,33.80504625,59.83858749999997,0.458125,0.3175,0.224375
results\integration-gate\traces\math_logic.bin,math_logic,4,1446,723,1.9989504,723,Frequency promotion (adaptive),0.49895052083333336,0.5010494791666666,664944768.0,194.55125,194.55125,389.1025,0.0,3.8399365571740494,5.0,10.0,33.51516625,56.39811499999998,0.45786458333333335,0.336875,0.20526041666666667
results\integration-gate\traces\math_logic.bin,math_logic,4,1446,723,1.9989504,723,Hybrid policy (adaptive),0.49347135416666665,0.5065286458333333,534439296.0,193.30125,193.30125,386.6025,49.8325,3.8082900967267794,5.0,10.0,30.1518431875,50.40845549999999,0.44958333333333333,0.33153645833333334,0.21888020833333333
results\integration-gate\traces\math_logic.bin,math_logic,6,2170,0,0.0,2170,LRU,0.6203984375,0.3796015625,503770752.0,182.20875,182.20875,364.4175,0.0,11.744439011138276,3.0,9.0,28.647366249999997,53.49512750000001,0.63921875,0.247890625,0.112890625
results\integration-gate\traces\math_logic.bin,math_logic,6,2170,0,0.0,2170,CLOCK,0.60959375,0.39040625,518109696.0,187.395,187.395,374.79,0.0,11.463898936113793,4.0,9.0,28.999416249999992,53.711740000000006,0.6234114583333333,0.2590104166666667,0.117578125
results\integration-gate\traces\math_logic.bin,math_logic,6,2170,0,0.0,2170,LFU,0.17715625,0.82284375,1091999232.0,394.965,394.965,789.93,0.0,5.732390294871897,9.0,10.0,51.392452499999976,67.0221,0.06815104166666666,0.23036458333333334,0.701484375
results\integration-gate\traces\math_logic.bin,math_logic,6,2170,2170,5.999616,0,Static Hot (universal),0.31785677083333336,0.6821432291666667,905275008.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,42.52423999999999,64.52217249999998,0.207734375,0.33466145833333333,0.45760416666666665
results\integration-gate\traces\math_logic.bin,math_logic,6,2170,1085,2.999808,1085,Static Hot + CLOCK (universal),0.5624427083333333,0.4375572916666667,580684032.0,210.0275,210.0275,420.055,0.0,5.281071033787684,4.0,9.0,31.04511999999999,53.78503124999998,0.55578125,0.300703125,0.143515625
results\integration-gate\traces\math_logic.bin,math_logic,6,2170,1085,2.999808,1085,Static Hot + LRU (universal),0.5710598958333334,0.42894010416666667,569248128.0,205.89125,205.89125,411.7825,0.0,5.389945005217848,4.0,9.0,30.724156249999997,53.79280750000001,0.5702604166666667,0.2895052083333333,0.140234375
results\integration-gate\traces\math_logic.bin,math_logic,6,2170,1085,2.999808,1085,Frequency promotion (universal),0.5694583333333333,0.43054166666666666,571373568.0,162.04375,162.04375,324.0875,0.0,6.9444242154739815,4.0,9.0,30.80285624999999,53.07666999999999,0.5644791666666666,0.301328125,0.13419270833333333
results\integration-gate\traces\math_logic.bin,math_logic,6,2170,1085,2.999808,1085,Hybrid policy (universal),0.5649010416666667,0.43509895833333334,468277632.0,169.37125,169.37125,338.7425,39.47625,6.528716001909089,4.0,9.0,28.252985874999993,48.378332499999985,0.5573697916666667,0.296328125,0.14630208333333333
results\integration-gate\traces\math_logic.bin,math_logic,6,2170,2170,5.999616,0,Static Hot (adaptive),0.42021875,0.57978125,769430016.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,37.54860625000001,59.05647874999998,0.32549479166666667,0.37622395833333333,0.29828125
results\integration-gate\traces\math_logic.bin,math_logic,6,2170,1085,2.999808,1085,Static Hot + CLOCK (adaptive),0.5941171875,0.4058828125,538648704.0,194.82375,194.82375,389.6475,0.0,5.661435245687402,4.0,9.0,29.775812499999994,53.07567125,0.607109375,0.2678125,0.125078125
results\integration-gate\traces\math_logic.bin,math_logic,6,2170,1085,2.999808,1085,Static Hot + LRU (adaptive),0.6015052083333333,0.3984947916666667,528844032.0,191.2775,191.2775,382.555,0.0,5.767714352283318,4.0,9.0,29.459034999999993,52.922176250000035,0.61921875,0.25875,0.12203125
results\integration-gate\traces\math_logic.bin,math_logic,6,2170,1085,2.999808,1085,Frequency promotion (adaptive),0.6001302083333333,0.39986979166666664,530668800.0,146.895,146.895,293.79,0.0,7.613876629948688,4.0,9.0,29.411419999999993,52.80366000000003,0.6164322916666667,0.26567708333333334,0.117890625
results\integration-gate\traces\math_logic.bin,math_logic,6,2170,1085,2.999808,1085,Hybrid policy (adaptive),0.5949973958333333,0.40500260416666667,436243968.0,157.785,157.785,315.57,36.61625,6.96992082709967,4.0,9.0,27.538334124999995,48.29869949999999,0.60609375,0.263359375,0.130546875
results\integration-gate\traces\math_logic.bin,math_logic,8,2893,0,0.0,2893,LRU,0.6927864583333333,0.30721354166666665,407704320.0,147.4625,147.4625,294.925,0.0,19.29343159710345,3.0,8.0,25.523052499999988,50.77340624999999,0.7459635416666667,0.186484375,0.06755208333333333
results\integration-gate\traces\math_logic.bin,math_logic,8,2893,0,0.0,2893,CLOCK,0.6797473958333333,0.3202526041666667,425008512.0,153.72125,153.72125,307.4425,0.0,18.567767233181005,3.0,8.0,26.11934499999999,51.32679375000003,0.7259895833333333,0.20223958333333333,0.07177083333333334
results\integration-gate\traces\math_logic.bin,math_logic,8,2893,0,0.0,2893,LFU,0.24158333333333334,0.7584166666666666,1006497792.0,364.04,364.04,728.08,0.0,8.350269733703735,8.0,10.0,47.34441374999999,66.53785,0.129765625,0.280234375,0.59
results\integration-gate\traces\math_logic.bin,math_logic,8,2893,2893,7.9985664,0,Static Hot (universal),0.3871640625,0.6128359375,813297024.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,38.991873749999996,62.45581874999998,0.294296875,0.34307291666666667,0.3626302083333333
results\integration-gate\traces\math_logic.bin,math_logic,8,2893,0,0.0,2893,Static Hot + CLOCK (universal),0.6797473958333333,0.3202526041666667,425008512.0,153.72125,153.72125,307.4425,0.0,18.567767233181005,3.0,8.0,26.11934499999999,51.32679375000003,0.7259895833333333,0.20223958333333333,0.07177083333333334
results\integration-gate\traces\math_logic.bin,math_logic,8,2893,0,0.0,2893,Static Hot + LRU (universal),0.6927864583333333,0.30721354166666665,407704320.0,147.4625,147.4625,294.925,0.0,19.29343159710345,3.0,8.0,25.523052499999988,50.77340624999999,0.7459635416666667,0.186484375,0.06755208333333333
results\integration-gate\traces\math_logic.bin,math_logic,8,2893,0,0.0,2893,Frequency promotion (universal),0.6900260416666667,0.30997395833333335,411367680.0,101.62875,101.62875,203.2575,0.0,28.258454013535346,3.0,8.0,25.761127499999994,50.56422750000003,0.744765625,0.19330729166666666,0.061927083333333334
results\integration-gate\traces\math_logic.bin,math_logic,8,2893,0,0.0,2893,Hybrid policy (universal),0.6794895833333333,0.3205104166666667,335276928.0,121.26625,121.26625,242.5325,32.57875,23.39791067547916,3.0,8.0,25.32313899999999,47.43587737500001,0.72515625,0.19346354166666666,0.08138020833333333
results\integration-gate\traces\math_logic.bin,math_logic,8,2893,723,1.9989504,2170,Static Hot + CLOCK (universal),0.6655052083333334,0.3344947916666667,443909376.0,160.5575,160.5575,321.115,0.0,13.636914194440411,3.0,8.0,26.651498749999988,50.924350000000025,0.707890625,0.215078125,0.07703125
results\integration-gate\traces\math_logic.bin,math_logic,8,2893,723,1.9989504,2170,Static Hot + LRU (universal),0.6748802083333333,0.32511979166666666,431467776.0,156.0575,156.0575,312.115,0.0,13.975192321378888,3.0,8.0,26.33471999999999,50.34048874999996,0.7210416666666667,0.20653645833333334,0.072421875
results\integration-gate\traces\math_logic.bin,math_logic,8,2893,723,1.9989504,2170,Frequency promotion (universal),0.6754479166666667,0.32455208333333335,430714368.0,110.20625,110.20625,220.4125,0.0,20.005279987102323,3.0,8.0,26.46103124999999,50.05715375,0.7241666666666666,0.21080729166666667,0.06502604166666667
results\integration-gate\traces\math_logic.bin,math_logic,8,2893,723,1.9989504,2170,Hybrid policy (universal),0.6672916666666666,0.33270833333333333,358573824.0,129.6925,129.6925,259.385,30.0075,16.749246261456825,3.0,8.0,25.81910124999999,47.062515125000004,0.7085416666666666,0.20921875,0.08223958333333334
results\integration-gate\traces\math_logic.bin,math_logic,8,2893,1446,3.9979008,1447,Static Hot + CLOCK (universal),0.639296875,0.360703125,478690560.0,173.1375,173.1375,346.275,0.0,8.5520669697814,3.0,8.0,27.897866249999993,50.85732750000001,0.6747916666666667,0.23893229166666666,0.08627604166666666
results\integration-gate\traces\math_logic.bin,math_logic,8,2893,1446,3.9979008,1447,Static Hot + LRU (universal),0.6478125,0.3521875,467389440.0,169.05,169.05,338.1,0.0,8.731676784305657,3.0,8.0,27.527309999999993,50.88506375000001,0.6856510416666667,0.23083333333333333,0.083515625
results\integration-gate\traces\math_logic.bin,math_logic,8,2893,1446,3.9979008,1447,Frequency promotion (universal),0.6479244791666666,0.3520755208333333,467240832.0,125.375,125.375,250.75,0.0,12.038651484063381,3.0,8.0,27.458969999999994,50.415457499999995,0.6878125,0.2346875,0.0775
results\integration-gate\traces\math_logic.bin,math_logic,8,2893,1446,3.9979008,1447,Hybrid policy (universal),0.639671875,0.360328125,396524160.0,143.41875,143.41875,286.8375,29.53875,10.302256810197514,3.0,8.0,26.500830312499993,47.14861287500001,0.6726822916666667,0.23640625,0.09091145833333333
results\integration-gate\traces\math_logic.bin,math_logic,8,2893,2170,5.999616,723,Static Hot + CLOCK (universal),0.5803984375,0.4196015625,556854912.0,201.40875,201.40875,402.8175,0.0,3.760041696390912,4.0,9.0,29.81725375,53.399803749999975,0.5884114583333333,0.2847135416666667,0.126875
results\integration-gate\traces\math_logic.bin,math_logic,8,2893,2170,5.999616,723,Static Hot + LRU (universal),0.5883125,0.4116875,546352128.0,197.61,197.61,395.22,0.0,3.826411078786722,4.0,9.0,29.459036249999997,53.233163749999974,0.60078125,0.27630208333333334,0.12291666666666666
results\integration-gate\traces\math_logic.bin,math_logic,8,2893,2170,5.999616,723,Frequency promotion (universal),0.5896171875,0.4103828125,544620672.0,155.53375,155.53375,311.0675,0.0,4.984329690680678,4.0,9.0,29.390696249999994,52.636798750000004,0.601796875,0.282734375,0.11546875
results\integration-gate\traces\math_logic.bin,math_logic,8,2893,2170,5.999616,723,Hybrid policy (universal),0.5825182291666666,0.4174817708333333,467334144.0,169.03,169.03,338.06,31.36125,4.4719113901018925,4.0,9.0,27.757566562499992,48.88479362499998,0.5901041666666667,0.28205729166666665,0.12783854166666667
results\integration-gate\traces\math_logic.bin,math_logic,8,2893,2893,7.9985664,0,Static Hot (adaptive),0.4905572916666667,0.5094427083333334,676083456.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,34.273063750000006,56.20492750000001,0.42765625,0.36692708333333335,0.20541666666666666
results\integration-gate\traces\math_logic.bin,math_logic,8,2893,0,0.0,2893,Static Hot + CLOCK (adaptive),0.6797473958333333,0.3202526041666667,425008512.0,153.72125,153.72125,307.4425,0.0,18.567767233181005,3.0,8.0,26.11934499999999,51.32679375000003,0.7259895833333333,0.20223958333333333,0.07177083333333334
results\integration-gate\traces\math_logic.bin,math_logic,8,2893,0,0.0,2893,Static Hot + LRU (adaptive),0.6927864583333333,0.30721354166666665,407704320.0,147.4625,147.4625,294.925,0.0,19.29343159710345,3.0,8.0,25.523052499999988,50.77340624999999,0.7459635416666667,0.186484375,0.06755208333333333
results\integration-gate\traces\math_logic.bin,math_logic,8,2893,0,0.0,2893,Frequency promotion (adaptive),0.6900260416666667,0.30997395833333335,411367680.0,101.62875,101.62875,203.2575,0.0,28.258454013535346,3.0,8.0,25.761127499999994,50.56422750000003,0.744765625,0.19330729166666666,0.061927083333333334
results\integration-gate\traces\math_logic.bin,math_logic,8,2893,0,0.0,2893,Hybrid policy (adaptive),0.6794895833333333,0.3205104166666667,335276928.0,121.26625,121.26625,242.5325,32.57875,23.39791067547916,3.0,8.0,25.32313899999999,47.43587737500001,0.72515625,0.19346354166666666,0.08138020833333333
results\integration-gate\traces\math_logic.bin,math_logic,8,2893,723,1.9989504,2170,Static Hot + CLOCK (adaptive),0.6796276041666667,0.3203723958333333,425167488.0,153.77875,153.77875,307.5575,0.0,14.147693303778981,3.0,8.0,26.08826,50.46957000000004,0.7303645833333333,0.19817708333333334,0.07145833333333333
results\integration-gate\traces\math_logic.bin,math_logic,8,2893,723,1.9989504,2170,Static Hot + LRU (adaptive),0.6883723958333333,0.3116276041666667,413562240.0,149.58125,149.58125,299.1625,0.0,14.530379696820924,3.0,8.0,25.854381249999992,50.04937500000001,0.7425,0.19,0.0675
results\integration-gate\traces\math_logic.bin,math_logic,8,2893,723,1.9989504,2170,Frequency promotion (adaptive),0.6864036458333334,0.31359635416666665,416174976.0,104.57375,104.57375,209.1475,0.0,21.007017184675185,3.0,8.0,26.07172874999999,49.78249125000004,0.7413541666666666,0.198515625,0.06013020833333333
results\integration-gate\traces\math_logic.bin,math_logic,8,2893,723,1.9989504,2170,Hybrid policy (adaptive),0.6804583333333334,0.31954166666666667,343685376.0,124.3075,124.3075,248.615,29.0725,17.404674671883125,3.0,8.0,25.39226412499999,47.052432374999995,0.728359375,0.19536458333333334,0.07627604166666667
results\integration-gate\traces\math_logic.bin,math_logic,8,2893,1446,3.9979008,1447,Static Hot + CLOCK (adaptive),0.6682083333333333,0.33179166666666665,440322048.0,159.26,159.26,318.52,0.0,9.250187645575572,3.0,8.0,26.879205,50.67019750000002,0.717265625,0.20799479166666668,0.07473958333333333
results\integration-gate\traces\math_logic.bin,math_logic,8,2893,1446,3.9979008,1447,Static Hot + LRU (adaptive),0.6753255208333333,0.32467447916666664,430876800.0,155.84375,155.84375,311.6875,0.0,9.411459726144743,3.0,8.0,26.620408749999992,50.29523624999998,0.7259895833333333,0.201484375,0.07252604166666667
results\integration-gate\traces\math_logic.bin,math_logic,8,2893,1446,3.9979008,1447,Frequency promotion (adaptive),0.6752421875,0.3247578125,430987392.0,111.8725,111.8725,223.745,0.0,13.386801941935023,3.0,8.0,26.44648374999999,50.14772874999996,0.72734375,0.20546875,0.0671875
results\integration-gate\traces\math_logic.bin,math_logic,8,2893,1446,3.9979008,1447,Hybrid policy (adaptive),0.6671015625,0.3328984375,366059520.0,132.4,132.4,264.8,27.39125,11.105323725788242,3.0,8.0,25.817120687499994,47.01139512500003,0.7122135416666666,0.2075,0.08028645833333334
